LogDate,IPAddress,Chicken,CSharp,Guile,Java,Mzscheme,Ocaml,Perl,Php,Pike,Python,Ruby,Sexp,Tcl,Xml,SpareLang1,SpareLang2,SpareLang3,OtherLang,NamedLanguage,BSD,HPUX,Linux,MacOSX,Solaris,Windows,SpareOS1,SpareOS2,SpareOS3,OtherOS,NamedOS
2013/01/01 01:51,98.204.37.176,,1,,1,,,1,1,,1,1,1,1,1,,,,,,,,1,,,,,,,,
2013/01/01 02:00,98.204.37.176,,1,,1,,,1,1,,1,,1,1,1,,,,,,,,1,,,,,,,,
2013/01/01 02:09,98.204.37.176,,1,,1,,,1,1,,1,,1,1,1,,,,,,,,,,,,,,,,
2013/01/01 02:14,88.238.183.174,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
2013/01/01 03:55,126.102.50.130,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2013/01/01 05:03,27.105.27.226,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/01/01 06:04,116.246.26.29,,,,,,,1,1,,1,1,,1,1,,,,,,1,,1,,1,,,,,,
2013/01/01 06:52,195.110.40.7,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/01/01 06:52,195.110.40.7,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/01/01 08:03,162.105.146.245,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/01/01 09:42,84.81.90.41,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2013/01/01 10:41,14.139.230.11,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/01/01 11:35,41.42.69.47,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2013/01/01 11:50,218.11.179.195,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2013/01/01 12:11,188.114.142.219,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/01/01 12:14,223.255.224.21,,1,1,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,
2013/01/01 12:40,82.27.173.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/01/01 13:28,90.184.97.75,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2013/01/01 13:41,121.215.172.157,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2013/01/01 13:49,188.114.142.219,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
