LogDate,IPAddress,Chicken,CSharp,Guile,Java,Mzscheme,Ocaml,Perl,Php,Pike,Python,Ruby,Sexp,Tcl,Xml,SpareLang1,SpareLang2,SpareLang3,OtherLang,NamedLanguage,BSD,HPUX,Linux,MacOSX,Solaris,Windows,SpareOS1,SpareOS2,SpareOS3,OtherOS,NamedOS
2009/10/01 00:14,83.211.177.180,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/10/01 00:17,12.36.123.2,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,
2009/10/01 00:30,204.14.158.50,,,,,,,,,,1,1,,,,,,,,,1,,1,1,,,,,,,
2009/10/01 01:02,70.238.149.225,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 01:54,72.254.98.177,,,,1,1,,1,,1,1,,,,,,,,,,,1,1,,,1,,,,,
2009/10/01 01:55,72.207.83.132,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 02:05,118.68.190.141,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2009/10/01 03:02,76.196.233.50,,,,,,,1,,,1,,,,1,,,,,,,,1,,,1,,,,,
2009/10/01 04:31,129.237.168.160,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/01 04:38,202.246.252.97,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2009/10/01 04:38,202.246.252.97,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,
2009/10/01 04:40,189.4.214.243,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/10/01 04:47,220.167.41.91,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/10/01 05:00,129.94.242.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/01 05:15,59.16.174.221,,,,,,,,,,,,,,,,,,1,c++,,,,,,,,,,,
2009/10/01 05:39,219.133.62.73,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,
2009/10/01 05:53,79.140.233.244,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/10/01 06:19,71.228.176.131,,1,,1,,,,1,,1,1,,,1,,,,,,,,1,,,1,,,,,
2009/10/01 06:21,133.34.45.54,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,
2009/10/01 06:30,89.121.229.98,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 06:47,192.54.144.229,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 07:32,145.23.254.101,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/10/01 08:34,221.113.11.98,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/10/01 08:57,193.100.62.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/01 09:10,83.236.165.209,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/10/01 09:18,141.30.17.177,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/10/01 09:25,91.192.37.44,,,,,,1,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/10/01 09:41,141.38.3.242,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/10/01 09:55,88.159.208.98,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 10:10,217.26.87.7,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2009/10/01 10:31,78.108.136.225,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
2009/10/01 10:42,114.181.166.200,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/10/01 10:55,194.68.2.132,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 11:14,141.91.129.5,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/10/01 11:32,161.53.68.48,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,
