LogDate,IPAddress,Chicken,CSharp,Guile,Java,Mzscheme,Ocaml,Perl,Php,Pike,Python,Ruby,Sexp,Tcl,Xml,SpareLang1,SpareLang2,SpareLang3,OtherLang,NamedLanguage,BSD,HPUX,Linux,MacOSX,Solaris,Windows,SpareOS1,SpareOS2,SpareOS3,OtherOS,NamedOS
2009/08/01 00:08,97.119.202.177,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,
2009/08/01 00:34,216.97.166.241,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/08/01 00:43,216.97.166.241,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/08/01 00:54,98.248.46.235,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,
2009/08/01 01:39,202.40.139.168,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/01 03:36,170.146.225.4,,1,,1,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,
2009/08/01 03:44,58.38.194.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/01 04:31,67.173.73.133,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/08/01 04:52,77.117.185.37,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/01 05:04,89.49.46.142,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/08/01 05:17,89.49.46.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/01 07:10,202.63.59.42,,,,,,,,,,,1,,,,,,,1,Lua,,,1,1,,1,,,,,
2009/08/01 07:25,119.230.19.56,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2009/08/01 07:38,88.105.208.63,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/08/01 07:38,220.134.30.154,,1,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,
2009/08/01 08:34,198.182.56.5,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,
2009/08/01 09:13,86.44.92.242,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
2009/08/01 10:14,82.55.151.11,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/08/01 10:35,123.113.77.44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/01 10:36,41.174.64.116,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/08/01 11:25,124.187.92.69,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/08/01 11:26,77.123.155.167,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,
2009/08/01 11:55,75.169.245.204,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,
2009/08/01 12:45,66.50.236.183,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/08/01 12:56,24.24.214.193,,1,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,,
2009/08/01 13:14,77.73.9.2,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/08/01 13:14,93.125.234.34,,1,,,,,1,1,,1,,,,,,,,,,,,1,,,1,,,,,
2009/08/01 13:30,70.131.83.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/01 14:04,66.50.236.183,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/08/01 14:29,71.112.85.154,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/01 14:52,194.225.240.11,,1,,1,,,,,,1,,,,,,,,,vb.net,qt,,,1,,,1,,,,,
2009/08/01 15:13,59.143.30.194,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/01 15:38,60.248.35.168,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/01 15:43,87.122.72.72,,1,,1,,,1,,,1,,,,,,,,,,,1,,,1,1,,,,,
2009/08/01 16:03,74.56.106.79,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/08/01 16:18,219.248.143.229,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
2009/08/01 19:49,82.75.237.243,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/08/01 19:49,81.5.87.30,,,,,,,,,,,,,,,,,,,lua,,,,,,1,,,,,
2009/08/02 00:59,68.5.9.36,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2009/08/02 02:02,98.30.166.189,,1,,1,,,1,,,1,,,1,,,,,,,,,1,,,,,,,,
2009/08/02 02:15,128.105.165.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/02 02:43,59.92.140.150,,,,,,,1,,,1,,,,,,,,1,Lua,,,1,,,1,,,,,
2009/08/02 02:56,146.115.74.235,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,
2009/08/02 03:14,123.180.91.93,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/08/02 04:20,64.229.68.35,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
2009/08/02 06:19,66.223.170.222,,1,,,,,1,,,1,,,,1,,,,,,,,1,,,,,,,,
2009/08/02 06:29,68.186.62.123,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/08/02 07:20,189.31.121.94,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,
2009/08/02 07:28,80.137.119.64,,,,1,,,1,1,,,,,,,,,,,Lua,1,,,,,,,,,,
2009/08/02 08:27,79.31.135.139,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/08/02 09:28,222.133.5.51,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
