LogDate,IPAddress,Chicken,CSharp,Guile,Java,Mzscheme,Ocaml,Perl,Php,Pike,Python,Ruby,Sexp,Tcl,Xml,SpareLang1,SpareLang2,SpareLang3,OtherLang,NamedLanguage,BSD,HPUX,Linux,MacOSX,Solaris,Windows,SpareOS1,SpareOS2,SpareOS3,OtherOS,NamedOS
2010/05/01 00:53,76.121.3.53,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2010/05/01 00:54,70.51.237.245,,,,,,,,,,,,,,,,,,1,lua,,,1,1,,1,,,,,
2010/05/01 00:55,115.133.206.94,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2010/05/01 00:58,129.125.103.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010/05/01 01:47,112.148.7.67,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2010/05/01 02:05,74.98.141.43,,,,,,,,,,1,,,1,,,,,,,,,1,1,,1,,,,,
2010/05/01 02:10,111.174.135.210,,1,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2010/05/01 02:39,122.161.76.247,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,
2010/05/01 02:44,76.26.89.186,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2010/05/01 03:57,220.216.86.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010/05/01 04:05,122.4.108.145,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2010/05/01 05:04,74.201.117.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010/05/01 05:13,173.48.18.112,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2010/05/01 05:18,173.48.18.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010/05/01 05:19,85.178.96.105,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2010/05/01 06:17,61.121.241.59,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2010/05/01 06:37,131.151.155.82,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2010/05/01 07:02,79.165.41.146,,,,,,,1,1,,,,,,,,,,,,1,,1,,,,,,,,
2010/05/01 07:19,110.37.84.232,,1,,1,,,,1,,,,,,1,,,,,,,,,,,1,,,,,
2010/05/01 07:25,219.148.157.156,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2010/05/01 09:38,90.213.242.188,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2010/05/01 09:44,81.243.34.160,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
2010/05/01 10:33,8.12.251.18,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2010/05/01 10:42,76.176.120.25,,,,,,,1,,,1,,,,,,,,,,,,1,,,1,,,,,
2010/05/01 11:10,84.119.40.14,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2010/05/01 11:23,121.190.141.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
