LogDate,IPAddress,Chicken,CSharp,Guile,Java,Mzscheme,Ocaml,Perl,Php,Pike,Python,Ruby,Sexp,Tcl,Xml,SpareLang1,SpareLang2,SpareLang3,OtherLang,NamedLanguage,BSD,HPUX,Linux,MacOSX,Solaris,Windows,SpareOS1,SpareOS2,SpareOS3,OtherOS,NamedOS
2013/08/01 00:04,198.70.193.2,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,
2013/08/01 00:29,38.107.186.100,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2013/08/01 00:29,121.166.155.157,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,
2013/08/01 00:39,150.101.105.181,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2013/08/01 01:26,157.234.216.4,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,
2013/08/01 02:35,64.55.150.146,,,,,,,,,,1,,,,,,,,,,1,,1,1,,,,,,,
2013/08/01 02:49,27.95.19.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/08/01 03:00,71.202.194.139,,,,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,
2013/08/01 03:18,66.68.51.48,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,
2013/08/01 03:31,50.18.107.78,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/08/01 04:15,115.254.118.81,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2013/08/01 04:38,202.131.107.187,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2013/08/01 05:09,173.228.6.107,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2013/08/01 05:23,123.144.22.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/08/01 05:24,123.144.22.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/08/01 05:38,202.56.249.162,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2013/08/01 05:43,195.200.213.50,,,,,,,,,,1,,,,,,,,1,cpp,,,,,,1,,,,,
2013/08/01 05:54,101.226.33.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/08/01 05:57,174.62.235.123,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2013/08/01 06:16,184.77.193.254,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
