LogDate,IPAddress,Chicken,CSharp,Guile,Java,Mzscheme,Ocaml,Perl,Php,Pike,Python,Ruby,Sexp,Tcl,Xml,SpareLang1,SpareLang2,SpareLang3,OtherLang,NamedLanguage,BSD,HPUX,Linux,MacOSX,Solaris,Windows,SpareOS1,SpareOS2,SpareOS3,OtherOS,NamedOS
2009/12/01 00:50,65.113.40.1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 01:04,173.48.213.226,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 01:54,118.243.81.96,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 02:03,218.241.141.196,,,,,,,,,,1,,,,,,,,,,1,,1,,,1,,,,,
2009/12/01 02:28,131.181.251.67,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 03:02,173.168.108.15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 03:33,123.50.53.228,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 03:36,84.44.141.69,,,,,,,,1,,1,,,,1,,,,,,,,1,,,,,,,,
2009/12/01 03:38,61.148.91.238,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,
2009/12/01 04:50,196.35.158.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 05:05,117.16.23.173,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 05:17,128.205.100.182,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 05:45,194.56.165.5,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 05:56,157.128.218.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 06:04,122.162.124.197,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 06:06,82.67.113.149,,,,,,,,,,,,,,,,,,1,Lua,,,1,,,,,,,,
2009/12/01 06:21,219.163.139.30,,1,,1,,,,1,,,,,,1,,,,,,,,,,,1,,,,,
2009/12/01 06:43,123.237.6.183,,,,1,,,1,1,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 07:06,121.0.29.239,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 07:09,121.0.29.239,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 07:36,128.222.37.55,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 08:04,137.226.128.150,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 08:06,218.225.210.190,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
2009/12/01 08:26,210.164.22.70,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 09:06,193.204.50.140,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 09:23,88.247.23.89,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 10:14,58.185.119.203,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 10:30,71.237.1.127,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 10:36,130.138.227.11,,,,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,
2009/12/01 10:59,81.25.172.55,,,,1,,,,,,,,,1,,,,,,,,,1,,,1,,,,,
2009/12/01 11:19,58.68.114.226,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 11:23,85.9.99.249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,,,,,
2009/12/01 11:29,217.64.242.221,,,,,,,,,,,,,,,,,,1,lua,,,1,,,1,,,,,
2009/12/01 11:50,212.246.151.62,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 12:05,62.157.92.226,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
2009/12/01 12:13,130.236.37.75,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 12:34,157.193.213.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 12:37,157.193.213.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 12:41,88.224.70.46,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 12:54,152.81.2.86,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 13:00,164.164.96.190,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wince
2009/12/01 13:07,212.41.69.219,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 13:37,63.81.195.21,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 13:38,63.81.195.21,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 13:48,188.162.58.189,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 14:03,213.30.140.212,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 14:04,217.91.120.40,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 14:09,82.126.197.88,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 14:14,62.31.208.254,,,,,,,,,,,,,,,,,,1,Lua,,,1,1,,1,,,,,
2009/12/01 14:32,113.88.154.247,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 14:59,144.254.18.10,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 15:01,92.11.152.144,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 15:05,70.155.71.140,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 15:08,87.226.215.200,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 15:19,141.38.3.242,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 15:26,221.12.59.210,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,
2009/12/01 15:37,81.9.106.146,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 15:39,159.140.254.10,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 15:42,160.83.30.152,,1,,1,,,,,,1,,,,,,,,,,,,1,,1,1,,,,,
2009/12/01 15:45,81.117.60.171,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 15:48,41.224.9.38,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 15:51,95.211.21.37,,,,,,,1,,,,,,,,,,,,,1,,1,1,1,1,,,,,
2009/12/01 15:53,194.199.172.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 16:03,149.173.6.51,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 16:22,213.182.139.136,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 16:44,66.7.70.10,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
2009/12/01 16:54,128.2.212.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 17:14,194.84.56.192,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2009/12/01 17:55,130.33.204.57,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 17:55,216.10.35.99,,1,,1,,,,1,,1,,,,1,,,,,,,,,,,1,,,,,
2009/12/01 18:48,88.68.191.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01 18:50,109.188.196.154,,1,,,,,1,,,1,,,1,1,,,,,,,,,,,1,,,,,
2009/12/01 19:09,77.4.43.79,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 19:13,140.247.58.15,,,,,,,,,,,,,,,,,,1,Lua,,,,1,,,,,,,
2009/12/01 19:14,128.205.100.182,,,,1,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 19:15,192.75.158.180,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 19:29,128.220.251.38,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
2009/12/01 19:50,58.9.124.184,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 20:34,68.239.52.114,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
2009/12/01 20:37,64.22.160.1,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/01 20:51,130.89.164.170,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,
2009/12/01 20:55,81.141.102.92,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 21:02,153.104.114.38,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 21:02,69.74.121.66,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/01 21:16,207.155.204.151,,,,,,,,,,,,,,,,,,1,Lua,,,1,,,,,,,,
2009/12/01 21:34,78.16.123.188,,,,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,
2009/12/01 21:37,38.99.42.244,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/01 23:02,201.137.1.216,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,
2009/12/01 23:13,38.97.102.196,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 23:21,69.20.179.237,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/01 23:23,134.253.26.10,,1,1,,1,,,,,1,1,,1,1,,,,,,,,1,,,1,,,,,
2009/12/01 23:23,222.131.25.227,,,,,,,,,,,,,,,,,,1,Lua,,,,1,,,,,,1,IPod
2009/12/01 23:59,92.105.91.105,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/02 00:08,211.4.170.35,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/02 00:24,152.83.70.222,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
2009/12/02 00:25,132.228.195.207,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
2009/12/02 00:25,88.199.59.2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/02 00:26,74.210.120.218,,,,,,,,,,,,,,,,,,1,c#,,,,,,1,,,,,
2009/12/02 00:35,117.198.192.179,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/02 00:55,129.113.43.151,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/02 01:27,93.143.58.82,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2009/12/02 02:06,60.176.145.40,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,
2009/12/02 02:16,216.14.78.116,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,
2009/12/02 04:14,210.160.8.67,,1,,1,,,1,,,1,1,,,,,,,,,,,,,,1,,,,,
2009/12/02 04:26,113.199.140.127,,,,1,,,,,,,,,,,,,,,,,,1,1,,1,,,,,
